Data;Débito;Crédito;Valor;Histórico;Complemento
30/09/2025;;456;100;;872 - Vale 09/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/09/2025;;456;60,85;;803 - Vale transporte 09/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/09/2025;456;;405,65;;203 - Adicional insalubridade 09/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/09/2025;456;;1.014,13;;5 - Salário mensalista 09/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/09/2025;;160;746,8;;Líquido Folha normal 09/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/09/2025;468;172;122,03;;FGTS folha normal 09/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/09/2025;;171;114,51;;91005 - INSS 09/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/09/2025;456;;50,85;;2005 - Atestado 09/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/09/2025;;33;610,16;;903 - Adiantamento sem ded. IR 09/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/09/2025;456;;1.474,55;;5 - Salário mensalista 09/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/09/2025;;160;800,73;;Líquido Folha normal 09/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/09/2025;468;172;116;;FGTS folha normal 09/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
30/09/2025;;171;108,75;;91005 - INSS 09/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
30/09/2025;;33;580;;903 - Adiantamento sem ded. IR 09/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
30/09/2025;;456;87;;803 - Vale transporte 09/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
30/09/2025;456;;1.450,00;;5 - Salário mensalista 09/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
30/09/2025;;160;674,25;;Líquido Folha normal 09/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
30/09/2025;468;172;122,03;;FGTS folha normal 09/2025 col.:23 - IANA SILVA DE FREITAS
30/09/2025;;171;114,51;;91005 - INSS 09/2025 col.:23 - IANA SILVA DE FREITAS
30/09/2025;;33;610,16;;903 - Adiantamento sem ded. IR 09/2025 col.:23 - IANA SILVA DE FREITAS
30/09/2025;;456;91,52;;803 - Vale transporte 09/2025 col.:23 - IANA SILVA DE FREITAS
30/09/2025;456;;1.525,40;;5 - Salário mensalista 09/2025 col.:23 - IANA SILVA DE FREITAS
30/09/2025;;160;709,21;;Líquido Folha normal 09/2025 col.:23 - IANA SILVA DE FREITAS
30/09/2025;468;172;122,03;;FGTS folha normal 09/2025 col.:21 - MONICA SULZBACHER
30/09/2025;;171;114,51;;91005 - INSS 09/2025 col.:21 - MONICA SULZBACHER
30/09/2025;171;;130;;95005 - Salário família 09/2025 col.:21 - MONICA SULZBACHER
30/09/2025;;33;610,16;;903 - Adiantamento sem ded. IR 09/2025 col.:21 - MONICA SULZBACHER
30/09/2025;;456;91,52;;803 - Vale transporte 09/2025 col.:21 - MONICA SULZBACHER
30/09/2025;456;;1.525,40;;5 - Salário mensalista 09/2025 col.:21 - MONICA SULZBACHER
30/09/2025;;160;839,21;;Líquido Folha normal 09/2025 col.:21 - MONICA SULZBACHER
30/09/2025;468;172;268,98;;FGTS folha normal 09/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
30/09/2025;;184;24,47;;91505 - IR 09/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
30/09/2025;;171;296,88;;91005 - INSS 09/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
30/09/2025;;33;1.344,92;;903 - Adiantamento sem ded. IR 09/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
30/09/2025;;456;201,74;;803 - Vale transporte 09/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
30/09/2025;456;;3.362,31;;5 - Salário mensalista 09/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
30/09/2025;;160;1.494,30;;Líquido Folha normal 09/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
30/09/2025;;171;1.419,78;;89105 - Desconto de situação auxílio doença 09/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
30/09/2025;171;;405,65;;81032 - Sit. aux. doença adic. insalubridade 09/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
30/09/2025;171;;1.014,13;;81005 - Situação auxílio doença 09/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
30/09/2025;468;172;183,04;;FGTS folha normal 09/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/09/2025;;171;183,15;;91005 - INSS 09/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/09/2025;;33;915,24;;903 - Adiantamento sem ded. IR 09/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/09/2025;;456;137,29;;803 - Vale transporte 09/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/09/2025;456;;2.288,10;;5 - Salário mensalista 09/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/09/2025;;160;1.052,42;;Líquido Folha normal 09/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/09/2025;468;172;403,47;;FGTS Folha normal 09/2025 col.:1 - DENISE IENCZAK FERRI
30/09/2025;;184;322,67;;91505 - IR 09/2025 col.:1 - DENISE IENCZAK FERRI
30/09/2025;;171;515,66;;91005 - INSS 09/2025 col.:1 - DENISE IENCZAK FERRI
30/09/2025;;33;2.017,38;;903 - Adiantamento sem ded. IR 09/2025 col.:1 - DENISE IENCZAK FERRI
30/09/2025;456;;5.043,46;;5 - Salário mensalista 09/2025 col.:1 - DENISE IENCZAK FERRI
30/09/2025;;160;2.187,75;;Líquido Folha normal 09/2025 col.:1 - DENISE IENCZAK FERRI
15/09/2025;33;160;580;;Líquido Adiantamento salário 09/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
15/09/2025;33;160;610,16;;Líquido Adiantamento salário 09/2025 col.:23 - IANA SILVA DE FREITAS
15/09/2025;33;160;405,65;;Líquido Adiantamento salário 09/2025 col.:22 - IOLANDA AZEVEDO DUARTE
15/09/2025;33;160;610,16;;Líquido Adiantamento salário 09/2025 col.:21 - MONICA SULZBACHER
15/09/2025;33;160;1.344,92;;Líquido Adiantamento salário 09/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
15/09/2025;33;160;915,24;;Líquido Adiantamento salário 09/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
15/09/2025;33;160;610,16;;Líquido Adiantamento salário 09/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
15/09/2025;33;160;2.017,38;;Líquido Adiantamento salário 09/2025 col.:1 - DENISE IENCZAK FERRI
31/08/2025;;171;1.419,78;;89105 - Desconto de situação auxílio doença 08/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
31/08/2025;171;;405,65;;81032 - Sit. aux. doença adic. insalubridade 08/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
31/08/2025;171;;1.014,13;;81005 - Situação auxílio doença 08/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
31/08/2025;468;172;162,25;;FGTS folha normal 08/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/08/2025;;171;159,77;;91005 - INSS 08/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/08/2025;;33;405,65;;903 - Adiantamento sem ded. IR 08/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/08/2025;;456;100;;872 - Vale 08/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/08/2025;;456;60,85;;803 - Vale transporte 08/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/08/2025;456;;608,46;;205 - Dif Insalubridade 08/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/08/2025;456;;405,65;;203 - Adicional insalubridade 08/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/08/2025;456;;1.014,13;;5 - Salário mensalista 08/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/08/2025;;160;1.301,97;;Líquido Folha normal 08/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/08/2025;179;172;154,57;;FGTS férias folha 08/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/08/2025;468;172;67,12;;FGTS folha normal 08/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/08/2025;;39;1.756,56;;14503 - Desconto de férias 08/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/08/2025;;171;51,02;;91005 - INSS 08/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/08/2025;;171;175,61;;91025 - INSS demonstrativo férias 08/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/08/2025;456;;228,81;;2005 - Atestado 08/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/08/2025;;456;50,34;;803 - Vale transporte 08/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/08/2025;177;;483,04;;10993 - Demonstrativo 1/3 férias 08/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/08/2025;177;;1.449,13;;10005 - Demonstrativo de férias 08/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/08/2025;456;;610,16;;5 - Salário mensalista 08/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/08/2025;;160;737,61;;Líquido Folha normal 08/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/08/2025;468;172;116;;FGTS folha normal 08/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/08/2025;;171;108,75;;91005 - INSS 08/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/08/2025;;33;580;;903 - Adiantamento sem ded. IR 08/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/08/2025;;456;87;;803 - Vale transporte 08/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/08/2025;456;;1.450,00;;5 - Salário mensalista 08/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/08/2025;;160;674,25;;Líquido Folha normal 08/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/08/2025;468;172;122,03;;FGTS folha normal 08/2025 col.:23 - IANA SILVA DE FREITAS
31/08/2025;;171;114,51;;91005 - INSS 08/2025 col.:23 - IANA SILVA DE FREITAS
31/08/2025;;33;610,16;;903 - Adiantamento sem ded. IR 08/2025 col.:23 - IANA SILVA DE FREITAS
31/08/2025;;456;91,52;;803 - Vale transporte 08/2025 col.:23 - IANA SILVA DE FREITAS
31/08/2025;456;;1.525,40;;5 - Salário mensalista 08/2025 col.:23 - IANA SILVA DE FREITAS
31/08/2025;;160;709,21;;Líquido Folha normal 08/2025 col.:23 - IANA SILVA DE FREITAS
31/08/2025;468;172;122,03;;FGTS folha normal 08/2025 col.:21 - MONICA SULZBACHER
31/08/2025;;171;114,51;;91005 - INSS 08/2025 col.:21 - MONICA SULZBACHER
31/08/2025;171;;130;;95005 - Salário família 08/2025 col.:21 - MONICA SULZBACHER
31/08/2025;;33;610,16;;903 - Adiantamento sem ded. IR 08/2025 col.:21 - MONICA SULZBACHER
31/08/2025;;456;91,52;;803 - Vale transporte 08/2025 col.:21 - MONICA SULZBACHER
31/08/2025;456;;1.525,40;;5 - Salário mensalista 08/2025 col.:21 - MONICA SULZBACHER
31/08/2025;;160;839,21;;Líquido Folha normal 08/2025 col.:21 - MONICA SULZBACHER
31/08/2025;179;172;227,14;;FGTS férias folha 08/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/08/2025;468;172;98,63;;FGTS folha normal 08/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/08/2025;;39;2.527,24;;14503 - Desconto de férias 08/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/08/2025;;171;70,02;;91005 - INSS 08/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/08/2025;;171;312,04;;91025 - INSS demonstrativo férias 08/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/08/2025;;456;73,97;;803 - Vale transporte 08/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/08/2025;177;;709,82;;10993 - Demonstrativo 1/3 férias 08/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/08/2025;177;;2.129,46;;10005 - Demonstrativo de férias 08/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/08/2025;456;;1.232,85;;5 - Salário mensalista 08/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/08/2025;;160;1.088,86;;Líquido Folha normal 08/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/08/2025;179;172;103,04;;FGTS férias folha 08/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/08/2025;468;172;44,75;;FGTS folha normal 08/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/08/2025;;39;1.183,78;;14503 - Desconto de férias 08/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/08/2025;;171;39,15;;91005 - INSS 08/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/08/2025;;171;104,34;;91025 - INSS demonstrativo férias 08/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/08/2025;177;;322,03;;10993 - Demonstrativo 1/3 férias 08/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/08/2025;177;;966,09;;10005 - Demonstrativo de férias 08/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/08/2025;456;;559,31;;5 - Salário mensalista 08/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/08/2025;;160;520,16;;Líquido Folha normal 08/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/08/2025;179;172;71,72;;FGTS Férias folha 08/2025 col.:1 - DENISE IENCZAK FERRI
31/08/2025;468;172;349,68;;FGTS Folha normal 08/2025 col.:1 - DENISE IENCZAK FERRI
31/08/2025;;184;171,37;;91505 - IR 08/2025 col.:1 - DENISE IENCZAK FERRI
31/08/2025;;171;97,74;;91025 - INSS demonstrativo férias 08/2025 col.:1 - DENISE IENCZAK FERRI
31/08/2025;;171;449,3;;91005 - INSS 08/2025 col.:1 - DENISE IENCZAK FERRI
31/08/2025;;33;1.748,40;;903 - Adiantamento sem ded. IR 08/2025 col.:1 - DENISE IENCZAK FERRI
31/08/2025;;39;798,87;;14503 - Desconto de férias 08/2025 col.:1 - DENISE IENCZAK FERRI
31/08/2025;177;;224,15;;10993 - Demonstrativo 1/3 férias 08/2025 col.:1 - DENISE IENCZAK FERRI
31/08/2025;177;;672,46;;10005 - Demonstrativo de férias 08/2025 col.:1 - DENISE IENCZAK FERRI
31/08/2025;456;;4.371,00;;5 - Salário mensalista 08/2025 col.:1 - DENISE IENCZAK FERRI
31/08/2025;;160;2.001,93;;Líquido Folha normal 08/2025 col.:1 - DENISE IENCZAK FERRI
15/08/2025;33;160;580;;Líquido Adiantamento salário 08/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
15/08/2025;33;160;610,16;;Líquido Adiantamento salário 08/2025 col.:23 - IANA SILVA DE FREITAS
15/08/2025;33;160;405,65;;Líquido Adiantamento salário 08/2025 col.:22 - IOLANDA AZEVEDO DUARTE
15/08/2025;33;160;610,16;;Líquido Adiantamento salário 08/2025 col.:21 - MONICA SULZBACHER
15/08/2025;33;160;1.748,40;;Líquido Adiantamento salário 08/2025 col.:1 - DENISE IENCZAK FERRI
31/07/2025;468;172;116;;FGTS folha normal 07/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/07/2025;;171;108,75;;91005 - INSS 07/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/07/2025;;33;580;;903 - Adiantamento sem ded. IR 07/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/07/2025;;456;87;;803 - Vale transporte 07/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/07/2025;456;;1.450,00;;5 - Salário mensalista 07/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/07/2025;;160;674,25;;Líquido Folha normal 07/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/07/2025;468;172;122,03;;FGTS folha normal 07/2025 col.:23 - IANA SILVA DE FREITAS
31/07/2025;;171;114,51;;91005 - INSS 07/2025 col.:23 - IANA SILVA DE FREITAS
31/07/2025;;33;610,16;;903 - Adiantamento sem ded. IR 07/2025 col.:23 - IANA SILVA DE FREITAS
31/07/2025;;456;91,52;;803 - Vale transporte 07/2025 col.:23 - IANA SILVA DE FREITAS
31/07/2025;456;;1.525,40;;5 - Salário mensalista 07/2025 col.:23 - IANA SILVA DE FREITAS
31/07/2025;;160;709,21;;Líquido Folha normal 07/2025 col.:23 - IANA SILVA DE FREITAS
31/07/2025;468;172;97,35;;FGTS folha normal 07/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/07/2025;;171;91,27;;91005 - INSS 07/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/07/2025;;33;405,65;;903 - Adiantamento sem ded. IR 07/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/07/2025;;456;60,85;;803 - Vale transporte 07/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/07/2025;456;;202,83;;203 - Adicional insalubridade 07/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/07/2025;456;;1.014,13;;5 - Salário mensalista 07/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/07/2025;;160;659,19;;Líquido Folha normal 07/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/07/2025;468;172;122,03;;FGTS folha normal 07/2025 col.:21 - MONICA SULZBACHER
31/07/2025;;171;114,51;;91005 - INSS 07/2025 col.:21 - MONICA SULZBACHER
31/07/2025;171;;130;;95005 - Salário família 07/2025 col.:21 - MONICA SULZBACHER
31/07/2025;;33;610,16;;903 - Adiantamento sem ded. IR 07/2025 col.:21 - MONICA SULZBACHER
31/07/2025;;456;91,52;;803 - Vale transporte 07/2025 col.:21 - MONICA SULZBACHER
31/07/2025;456;;1.525,40;;5 - Salário mensalista 07/2025 col.:21 - MONICA SULZBACHER
31/07/2025;;160;839,21;;Líquido Folha normal 07/2025 col.:21 - MONICA SULZBACHER
31/07/2025;179;172;131,5;;FGTS férias folha 07/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/07/2025;468;172;170,36;;FGTS folha normal 07/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/07/2025;;39;1.326,46;;14503 - Desconto de férias 07/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/07/2025;;171;221,02;;91005 - INSS 07/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/07/2025;;184;192,17;;91525 - IR férias recolhido 07/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/07/2025;;171;125,17;;91025 - INSS demonstrativo férias 07/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/07/2025;;456;127,77;;803 - Vale transporte 07/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/07/2025;177;;410,95;;10993 - Demonstrativo 1/3 férias 07/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/07/2025;177;;1.232,85;;10005 - Demonstrativo de férias 07/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/07/2025;456;;2.129,46;;5 - Salário mensalista 07/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/07/2025;;160;1.780,67;;Líquido Folha normal 07/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/07/2025;;171;1.216,96;;89105 - Desconto de situação auxílio doença 07/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
31/07/2025;171;;202,83;;81032 - Sit. aux. doença adic. insalubridade 07/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
31/07/2025;171;;1.014,13;;81005 - Situação auxílio doença 07/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
31/07/2025;179;172;89,49;;FGTS férias folha 07/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/07/2025;468;172;115,93;;FGTS folha normal 07/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/07/2025;;39;1.034,74;;14503 - Desconto de férias 07/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/07/2025;;171;124,43;;91005 - INSS 07/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/07/2025;;171;83,89;;91025 - INSS demonstrativo férias 07/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/07/2025;;456;86,95;;803 - Vale transporte 07/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/07/2025;177;;279,66;;10993 - Demonstrativo 1/3 férias 07/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/07/2025;177;;838,97;;10005 - Demonstrativo de férias 07/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/07/2025;456;;1.449,13;;5 - Salário mensalista 07/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/07/2025;;160;1.237,75;;Líquido Folha normal 07/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/07/2025;179;172;59,66;;FGTS férias folha 07/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/07/2025;468;172;77,28;;FGTS folha normal 07/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/07/2025;;39;689,82;;14503 - Desconto de férias 07/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/07/2025;;171;75,36;;91005 - INSS 07/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/07/2025;;171;55,93;;91025 - INSS demonstrativo férias 07/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/07/2025;456;;203,39;;2005 - Atestado 07/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/07/2025;177;;186,44;;10993 - Demonstrativo 1/3 férias 07/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/07/2025;177;;559,31;;10005 - Demonstrativo de férias 07/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/07/2025;456;;762,7;;5 - Salário mensalista 07/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/07/2025;;160;890,73;;Líquido Folha normal 07/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/07/2025;179;172;197,25;;FGTS Férias folha 07/2025 col.:1 - DENISE IENCZAK FERRI
31/07/2025;468;172;255,54;;FGTS Folha normal 07/2025 col.:1 - DENISE IENCZAK FERRI
31/07/2025;;184;24,47;;91525 - IR férias recolhido 07/2025 col.:1 - DENISE IENCZAK FERRI
31/07/2025;;184;11,86;;91505 - IR 07/2025 col.:1 - DENISE IENCZAK FERRI
31/07/2025;;171;199,14;;91025 - INSS demonstrativo férias 07/2025 col.:1 - DENISE IENCZAK FERRI
31/07/2025;;171;402,82;;91005 - INSS 07/2025 col.:1 - DENISE IENCZAK FERRI
31/07/2025;;39;2.242,09;;14503 - Desconto de férias 07/2025 col.:1 - DENISE IENCZAK FERRI
31/07/2025;177;;616,43;;10993 - Demonstrativo 1/3 férias 07/2025 col.:1 - DENISE IENCZAK FERRI
31/07/2025;177;;1.849,27;;10005 - Demonstrativo de férias 07/2025 col.:1 - DENISE IENCZAK FERRI
31/07/2025;456;;3.194,19;;5 - Salário mensalista 07/2025 col.:1 - DENISE IENCZAK FERRI
31/07/2025;;160;2.779,51;;Líquido Folha normal 07/2025 col.:1 - DENISE IENCZAK FERRI
15/07/2025;33;160;580;;Líquido Adiantamento salário 07/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
15/07/2025;33;160;610,16;;Líquido Adiantamento salário 07/2025 col.:23 - IANA SILVA DE FREITAS
15/07/2025;33;160;405,65;;Líquido Adiantamento salário 07/2025 col.:22 - IOLANDA AZEVEDO DUARTE
15/07/2025;33;160;610,16;;Líquido Adiantamento salário 07/2025 col.:21 - MONICA SULZBACHER
08/07/2025;178;174;37,98;;FGTS 13º salário rescisão (GRRF) 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;468;174;110,14;;FGTS folha normal (GRRF) 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;469;174;540,24;;FGTS multa rescisória 40% 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;172;174;75,96;;FGTS mês anterior folha (GRRF) 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;172;468;75,96;;(Estorno) FGTS Folha normal 06/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;456;;1.044,54;;70505 - Rescisão aviso prévio indenizado 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;177;;79,13;;71005 - Rescisão férias proporcionais 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;177;;26,38;;71993 - Rescisão 1/3 férias proporcionais 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;459;;79,13;;72003 - Rescisão férias proporc. inden. (1/12) 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;459;;26,38;;72993 - Rescisão 1/3 férias proporc. indenizadas 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;177;;949,58;;73005 - Rescisão férias vencidas 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;456;;189,92;;70005 - Saldo de salário rescisão 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;176;;474,79;;75005 - Rescisão 13° salário 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;460;;79,13;;76003 - Rescisão 13º salário indenizado (1/12) 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;;456;15,19;;803 - Vale transporte 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;456;;63,31;;2005 - Atestado 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;;171;18,99;;91005 - INSS 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;;171;41,54;;91205 - INSS 13° salário rescisão 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;177;;316,53;;73993 - Rescisão 1/3 férias vencidas 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;;162;3.253,10;;Líquido Folha normal 07/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
08/07/2025;178;174;37,98;;FGTS 13º salário rescisão (GRRF) 07/2025 col.:18 - ARLETE LEINDECKER OTTONI
08/07/2025;468;174;110,14;;FGTS folha normal (GRRF) 07/2025 col.:18 - ARLETE LEINDECKER OTTONI
08/07/2025;469;174;603,27;;FGTS multa rescisória 40% 07/2025 col.:18 - ARLETE LEINDECKER OTTONI
08/07/2025;172;174;75,96;;FGTS mês anterior folha (GRRF) 07/2025 col.:18 - ARLETE LEINDECKER OTTONI
08/07/2025;172;468;75,96;;(Estorno) FGTS Folha normal 06/2025 col.:18 - ARLETE LEINDECKER OTTONI
08/07/2025;456;;1.044,54;;70505 - Rescisão aviso prévio indenizado 07/2025 col.:18 - ARLETE LEINDECKER OTTONI
08/07/2025;177;;237,4;;71005 - Rescisão férias proporcionais 07/2025 col.:18 - ARLETE LEINDECKER OTTONI
